state,district,taluka,season_year,event_date,rainfall_mm
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-06-26,109.1
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-06-30,70.4
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-07-01,68.4
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-07-05,167.9
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-07-06,104
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-07-12,70.7
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-08-06,71.4
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-08-07,92.4
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-08-08,111.5
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-08-09,112.8
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-09-13,78.3
Maharashtra,Ratnagiri,Rajapur,2022,2022-06-25,82.1
Maharashtra,Ratnagiri,Rajapur,2022,2022-06-26,115.5
Maharashtra,Ratnagiri,Rajapur,2022,2022-06-27,84.5
Maharashtra,Ratnagiri,Rajapur,2022,2022-06-30,83.5
Maharashtra,Ratnagiri,Rajapur,2022,2022-07-01,91.5
Maharashtra,Ratnagiri,Rajapur,2022,2022-07-05,157.8
Maharashtra,Ratnagiri,Rajapur,2022,2022-07-06,114
Maharashtra,Ratnagiri,Rajapur,2022,2022-07-08,83.5
Maharashtra,Ratnagiri,Rajapur,2022,2022-07-13,65.9
Maharashtra,Ratnagiri,Rajapur,2022,2022-08-06,73.8
Maharashtra,Ratnagiri,Rajapur,2022,2022-08-07,98
Maharashtra,Ratnagiri,Rajapur,2022,2022-08-08,91.5
Maharashtra,Ratnagiri,Rajapur,2022,2022-08-09,67.8
Maharashtra,Ratnagiri,Rajapur,2022,2022-09-11,168.9
Maharashtra,Ratnagiri,Lanja,2022,2022-06-25,80.8
Maharashtra,Ratnagiri,Lanja,2022,2022-06-26,145.8
Maharashtra,Ratnagiri,Lanja,2022,2022-06-30,73
Maharashtra,Ratnagiri,Lanja,2022,2022-07-05,205.4
Maharashtra,Ratnagiri,Lanja,2022,2022-07-06,93.6
Maharashtra,Ratnagiri,Lanja,2022,2022-07-08,114.1
Maharashtra,Ratnagiri,Lanja,2022,2022-07-13,85
Maharashtra,Ratnagiri,Lanja,2022,2022-08-06,70.7
Maharashtra,Ratnagiri,Lanja,2022,2022-08-07,126.7
Maharashtra,Ratnagiri,Lanja,2022,2022-08-08,148.7
Maharashtra,Ratnagiri,Lanja,2022,2022-08-09,163.3
Maharashtra,Ratnagiri,Lanja,2022,2022-09-11,112.6
Maharashtra,Sindhudurg,Devgad,2022,2022-06-22,90.2
Maharashtra,Sindhudurg,Devgad,2022,2022-06-25,98.8
Maharashtra,Sindhudurg,Devgad,2022,2022-06-27,85.2
Maharashtra,Sindhudurg,Devgad,2022,2022-06-30,138.7
Maharashtra,Sindhudurg,Devgad,2022,2022-07-01,105.9
Maharashtra,Sindhudurg,Devgad,2022,2022-07-05,80.8
Maharashtra,Sindhudurg,Devgad,2022,2022-07-06,71.3
Maharashtra,Sindhudurg,Devgad,2022,2022-07-08,92.7
Maharashtra,Sindhudurg,Devgad,2022,2022-07-09,77.7
Maharashtra,Sindhudurg,Devgad,2022,2022-08-06,93.2
Maharashtra,Sindhudurg,Devgad,2022,2022-08-07,135.7
Maharashtra,Sindhudurg,Devgad,2022,2022-08-08,81.4
Maharashtra,Sindhudurg,Devgad,2022,2022-09-11,85.9
Maharashtra,Sindhudurg,Malwan,2022,2022-06-11,70
Maharashtra,Sindhudurg,Malwan,2022,2022-06-26,106.5
Maharashtra,Sindhudurg,Malwan,2022,2022-06-27,109.3
Maharashtra,Sindhudurg,Malwan,2022,2022-06-30,109.6
Maharashtra,Sindhudurg,Malwan,2022,2022-07-01,73.7
Maharashtra,Sindhudurg,Malwan,2022,2022-07-05,145.8
Maharashtra,Sindhudurg,Malwan,2022,2022-07-08,117.7
Maharashtra,Sindhudurg,Malwan,2022,2022-07-09,98.4
Maharashtra,Sindhudurg,Malwan,2022,2022-08-06,75.7
Maharashtra,Sindhudurg,Malwan,2022,2022-08-07,91.9
Maharashtra,Sindhudurg,Malwan,2022,2022-09-11,81.2
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-06-11,86.1
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-06-26,89.9
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-06-28,74.6
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-06-30,65.3
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-07-01,99.7
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-07-05,190
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-07-06,122.8
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-07-08,154.5
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-07-09,157.7
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-08-06,89.3
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-08-07,83.6
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-09-08,83
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-09-11,143.3
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-09-12,78.5
Maharashtra,Sindhudurg,Vengurla,2022,2022-06-28,74.5
Maharashtra,Sindhudurg,Vengurla,2022,2022-06-30,95.3
Maharashtra,Sindhudurg,Vengurla,2022,2022-07-01,90.3
Maharashtra,Sindhudurg,Vengurla,2022,2022-07-05,193.7
Maharashtra,Sindhudurg,Vengurla,2022,2022-07-08,183.7
Maharashtra,Sindhudurg,Vengurla,2022,2022-07-09,114.8
Maharashtra,Sindhudurg,Vengurla,2022,2022-08-06,65.1
Maharashtra,Sindhudurg,Vengurla,2022,2022-08-07,82
Maharashtra,Sindhudurg,Vengurla,2022,2022-09-11,157.6
Maharashtra,Sindhudurg,Kankawali,2022,2022-06-26,93.9
Maharashtra,Sindhudurg,Kankawali,2022,2022-06-27,76.5
Maharashtra,Sindhudurg,Kankawali,2022,2022-06-28,73.8
Maharashtra,Sindhudurg,Kankawali,2022,2022-06-30,76.7
Maharashtra,Sindhudurg,Kankawali,2022,2022-07-05,148.1
Maharashtra,Sindhudurg,Kankawali,2022,2022-07-06,93
Maharashtra,Sindhudurg,Kankawali,2022,2022-07-07,67.9
Maharashtra,Sindhudurg,Kankawali,2022,2022-07-08,95.7
Maharashtra,Sindhudurg,Kankawali,2022,2022-07-09,95.3
Maharashtra,Sindhudurg,Kankawali,2022,2022-08-06,120.5
Maharashtra,Sindhudurg,Kankawali,2022,2022-08-07,148.8
Maharashtra,Sindhudurg,Kankawali,2022,2022-08-08,108.2
Maharashtra,Sindhudurg,Kankawali,2022,2022-09-11,160.7
Maharashtra,Sindhudurg,Kankawali,2022,2022-09-12,67.2
Maharashtra,Sindhudurg,Kudal,2022,2022-06-11,83.4
Maharashtra,Sindhudurg,Kudal,2022,2022-06-26,117.7
Maharashtra,Sindhudurg,Kudal,2022,2022-06-27,98.6
Maharashtra,Sindhudurg,Kudal,2022,2022-06-28,69.2
Maharashtra,Sindhudurg,Kudal,2022,2022-06-30,89.3
Maharashtra,Sindhudurg,Kudal,2022,2022-07-01,76.5
Maharashtra,Sindhudurg,Kudal,2022,2022-07-05,138.8
Maharashtra,Sindhudurg,Kudal,2022,2022-07-06,107
Maharashtra,Sindhudurg,Kudal,2022,2022-07-08,152
Maharashtra,Sindhudurg,Kudal,2022,2022-07-09,128.2
Maharashtra,Sindhudurg,Kudal,2022,2022-07-17,71.4
Maharashtra,Sindhudurg,Kudal,2022,2022-08-06,76.9
Maharashtra,Sindhudurg,Kudal,2022,2022-08-07,100
Maharashtra,Sindhudurg,Kudal,2022,2022-09-11,135.9
Maharashtra,Sindhudurg,Kudal,2022,2022-09-13,75.2
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-06-26,106.3
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-06-30,89.8
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-07-05,240.3
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-07-06,105.9
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-07-08,117.5
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-07-09,85.9
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-08-06,103.1
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-08-07,151.5
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-08-08,127.7
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-08-09,80.3
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-09-11,171.6
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-09-13,73.1
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-10-02,65.1
Maharashtra,Sindhudurg,Dodamarg,2022,2022-06-11,70.4
Maharashtra,Sindhudurg,Dodamarg,2022,2022-06-26,82.9
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-01,86.6
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-05,187
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-06,171.1
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-07,89
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-08,112.3
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-09,136.4
Maharashtra,Sindhudurg,Dodamarg,2022,2022-07-10,94
Maharashtra,Sindhudurg,Dodamarg,2022,2022-08-06,86.2
Maharashtra,Sindhudurg,Dodamarg,2022,2022-08-07,101.2
Maharashtra,Sindhudurg,Dodamarg,2022,2022-08-08,66.8
Maharashtra,Sindhudurg,Dodamarg,2022,2022-09-08,71.9
Maharashtra,Sindhudurg,Dodamarg,2022,2022-09-11,155
Maharashtra,Sindhudurg,Dodamarg,2022,2022-09-12,87.3
Maharashtra,Palghar,Vasai,2022,2022-07-01,109.5
Maharashtra,Palghar,Vasai,2022,2022-07-02,96.1
Maharashtra,Palghar,Vasai,2022,2022-07-05,134
Maharashtra,Palghar,Vasai,2022,2022-07-06,189.1
Maharashtra,Palghar,Vasai,2022,2022-07-07,134.8
Maharashtra,Palghar,Vasai,2022,2022-07-12,85.9
Maharashtra,Palghar,Vasai,2022,2022-07-14,66.9
Maharashtra,Palghar,Vasai,2022,2022-08-08,66.8
Maharashtra,Palghar,Vasai,2022,2022-08-09,119.1
Maharashtra,Palghar,Vasai,2022,2022-08-17,94.8
Maharashtra,Palghar,Vasai,2022,2022-09-13,73.5
Maharashtra,Palghar,Vasai,2022,2022-09-16,76.8
Maharashtra,Palghar,Vasai,2022,2022-09-17,151.9
Maharashtra,Palghar,Vasai,2022,2022-10-08,95.2
Maharashtra,Palghar,Wada,2022,2022-07-06,69.4
Maharashtra,Palghar,Wada,2022,2022-07-07,149.1
Maharashtra,Palghar,Wada,2022,2022-07-08,134.4
Maharashtra,Palghar,Wada,2022,2022-07-11,79.2
Maharashtra,Palghar,Wada,2022,2022-07-12,142.9
Maharashtra,Palghar,Wada,2022,2022-07-13,121.7
Maharashtra,Palghar,Wada,2022,2022-07-14,170.8
Maharashtra,Palghar,Wada,2022,2022-07-15,136.8
Maharashtra,Palghar,Wada,2022,2022-08-17,105.7
Maharashtra,Palghar,Wada,2022,2022-09-08,82.8
Maharashtra,Palghar,Wada,2022,2022-09-16,83.9
Maharashtra,Palghar,Wada,2022,2022-09-17,80.8
Maharashtra,Palghar,Wada,2022,2022-09-18,104.7
Maharashtra,Palghar,Dahanu,2022,2022-06-21,66.5
Maharashtra,Palghar,Dahanu,2022,2022-07-02,97.7
Maharashtra,Palghar,Dahanu,2022,2022-07-05,123.4
Maharashtra,Palghar,Dahanu,2022,2022-07-07,77
Maharashtra,Palghar,Dahanu,2022,2022-07-12,112.9
Maharashtra,Palghar,Dahanu,2022,2022-07-14,171.4
Maharashtra,Palghar,Dahanu,2022,2022-07-15,103.1
Maharashtra,Palghar,Dahanu,2022,2022-07-24,79.1
Maharashtra,Palghar,Dahanu,2022,2022-08-08,78.8
Maharashtra,Palghar,Dahanu,2022,2022-08-17,102.7
Maharashtra,Palghar,Palghar,2022,2022-06-21,72.5
Maharashtra,Palghar,Palghar,2022,2022-07-02,119.1
Maharashtra,Palghar,Palghar,2022,2022-07-05,131.4
Maharashtra,Palghar,Palghar,2022,2022-07-06,124.4
Maharashtra,Palghar,Palghar,2022,2022-07-07,75.1
Maharashtra,Palghar,Palghar,2022,2022-07-12,77.5
Maharashtra,Palghar,Palghar,2022,2022-07-13,84.4
Maharashtra,Palghar,Palghar,2022,2022-07-14,136.7
Maharashtra,Palghar,Palghar,2022,2022-07-15,85.8
Maharashtra,Palghar,Javhar,2022,2022-07-02,66.3
Maharashtra,Palghar,Javhar,2022,2022-07-11,109.7
Maharashtra,Palghar,Javhar,2022,2022-07-12,143.4
Maharashtra,Palghar,Javhar,2022,2022-07-13,90.4
Maharashtra,Palghar,Javhar,2022,2022-07-14,189.3
Maharashtra,Palghar,Javhar,2022,2022-07-15,157.2
Maharashtra,Palghar,Javhar,2022,2022-07-24,92.2
Maharashtra,Palghar,Javhar,2022,2022-08-08,85.3
Maharashtra,Palghar,Javhar,2022,2022-08-10,73.6
Maharashtra,Palghar,Javhar,2022,2022-08-17,91.4
Maharashtra,Palghar,Mokhada,2022,2022-07-10,69.2
Maharashtra,Palghar,Mokhada,2022,2022-07-11,129.4
Maharashtra,Palghar,Mokhada,2022,2022-07-12,122.9
Maharashtra,Palghar,Mokhada,2022,2022-07-13,86.2
Maharashtra,Palghar,Mokhada,2022,2022-07-14,161.7
Maharashtra,Palghar,Mokhada,2022,2022-07-15,68.8
Maharashtra,Palghar,Mokhada,2022,2022-07-16,66.8
Maharashtra,Palghar,Mokhada,2022,2022-08-08,88.8
Maharashtra,Palghar,Mokhada,2022,2022-08-17,74.4
Maharashtra,Palghar,Mokhada,2022,2022-09-01,133
Maharashtra,Palghar,Talasari,2022,2022-07-02,86.8
Maharashtra,Palghar,Talasari,2022,2022-07-05,109.8
Maharashtra,Palghar,Talasari,2022,2022-07-08,84.2
Maharashtra,Palghar,Talasari,2022,2022-07-12,115.9
Maharashtra,Palghar,Talasari,2022,2022-07-14,165.4
Maharashtra,Palghar,Talasari,2022,2022-07-15,96.9
Maharashtra,Palghar,Talasari,2022,2022-07-24,80.9
Maharashtra,Palghar,Talasari,2022,2022-08-08,83.4
Maharashtra,Palghar,Talasari,2022,2022-08-16,76.9
Maharashtra,Palghar,Talasari,2022,2022-08-17,115.2
Maharashtra,Palghar,Vikramgad,2022,2022-07-02,72.4
Maharashtra,Palghar,Vikramgad,2022,2022-07-05,81.5
Maharashtra,Palghar,Vikramgad,2022,2022-07-06,76.3
Maharashtra,Palghar,Vikramgad,2022,2022-07-07,105.2
Maharashtra,Palghar,Vikramgad,2022,2022-07-08,65.1
Maharashtra,Palghar,Vikramgad,2022,2022-07-11,70.2
Maharashtra,Palghar,Vikramgad,2022,2022-07-12,144.3
Maharashtra,Palghar,Vikramgad,2022,2022-07-13,143.2
Maharashtra,Palghar,Vikramgad,2022,2022-07-14,223.4
Maharashtra,Palghar,Vikramgad,2022,2022-07-15,161.1
Maharashtra,Palghar,Vikramgad,2022,2022-07-24,86.5
Maharashtra,Palghar,Vikramgad,2022,2022-08-08,80.9
Maharashtra,Palghar,Vikramgad,2022,2022-08-17,75.8
Maharashtra,Nashik,Baglan,2022,2022-07-12,77.2
Maharashtra,Nashik,Kalwan,2022,2022-07-11,92.9
Maharashtra,Nashik,Kalwan,2022,2022-07-12,144.3
Maharashtra,Nashik,Nandgaon,2022,2022-09-19,88.7
Maharashtra,Nashik,Surgana,2022,2022-07-09,95.3
Maharashtra,Nashik,Surgana,2022,2022-07-10,194.8
Maharashtra,Nashik,Surgana,2022,2022-07-11,231.6
Maharashtra,Nashik,Surgana,2022,2022-07-12,260.3
Maharashtra,Nashik,Surgana,2022,2022-07-14,144.4
Maharashtra,Nashik,Surgana,2022,2022-07-24,82.4
Maharashtra,Nashik,Surgana,2022,2022-08-16,69.9
Maharashtra,Nashik,Surgana,2022,2022-09-19,68.6
Maharashtra,Nashik,Nasik,2022,2022-07-12,72.9
Maharashtra,Nashik,Nasik,2022,2022-09-09,69
Maharashtra,Nashik,Dindori,2022,2022-07-10,98.9
Maharashtra,Nashik,Dindori,2022,2022-07-11,104.1
Maharashtra,Nashik,Dindori,2022,2022-07-12,187.1
Maharashtra,Nashik,Dindori,2022,2022-07-14,88.7
Maharashtra,Nashik,Egatpuri,2022,2022-07-11,92.9
Maharashtra,Nashik,Egatpuri,2022,2022-07-12,103.9
Maharashtra,Nashik,Egatpuri,2022,2022-07-14,74.9
Maharashtra,Nashik,Egatpuri,2022,2022-08-17,76.6
Maharashtra,Nashik,Egatpuri,2022,2022-09-01,99
Maharashtra,Nashik,Egatpuri,2022,2022-09-16,70.6
Maharashtra,Nashik,Peth,2022,2022-06-21,68.3
Maharashtra,Nashik,Peth,2022,2022-07-08,97.4
Maharashtra,Nashik,Peth,2022,2022-07-09,155.1
Maharashtra,Nashik,Peth,2022,2022-07-10,184
Maharashtra,Nashik,Peth,2022,2022-07-11,187.6
Maharashtra,Nashik,Peth,2022,2022-07-12,328.2
Maharashtra,Nashik,Peth,2022,2022-07-14,207.5
Maharashtra,Nashik,Peth,2022,2022-07-15,91
Maharashtra,Nashik,Peth,2022,2022-07-19,85
Maharashtra,Nashik,Peth,2022,2022-07-24,69.4
Maharashtra,Nashik,Peth,2022,2022-08-17,85.2
Maharashtra,Nashik,Niphad,2022,2022-07-12,78.5
Maharashtra,Nashik,Sinnar,2022,2022-09-01,83
Maharashtra,Nashik,Chandwad,2022,2022-07-12,75.7
Maharashtra,Nashik,Chandwad,2022,2022-09-19,90.9
Maharashtra,Nashik,Trimbakeshwar,2022,2022-07-09,80.9
Maharashtra,Nashik,Trimbakeshwar,2022,2022-07-10,92.6
Maharashtra,Nashik,Trimbakeshwar,2022,2022-07-11,153.5
Maharashtra,Nashik,Trimbakeshwar,2022,2022-07-12,187.4
Maharashtra,Nashik,Trimbakeshwar,2022,2022-07-14,111.8
Maharashtra,Nashik,Trimbakeshwar,2022,2022-07-15,68.2
Maharashtra,Nashik,Trimbakeshwar,2022,2022-09-01,67.3
Maharashtra,Nashik,Devali,2022,2022-07-12,66.2
Maharashtra,Dhule,Sakri,2022,2022-07-11,70.2
Maharashtra,Dhule,Sakri,2022,2022-07-12,68.8
Maharashtra,Dhule,Shirpur,2022,2022-06-28,67.5
Maharashtra,Nandurbar,Navapur,2022,2022-07-10,70.8
Maharashtra,Nandurbar,Navapur,2022,2022-07-11,101
Maharashtra,Nandurbar,Navapur,2022,2022-07-14,71.5
Maharashtra,Nandurbar,Navapur,2022,2022-08-16,69
Maharashtra,Nandurbar,Akrani,2022,2022-07-11,98.3
Maharashtra,Nandurbar,Akrani,2022,2022-07-12,68.7
Maharashtra,Nandurbar,Akkalkua,2022,2022-07-11,115.7
Maharashtra,Nandurbar,Akkalkua,2022,2022-07-12,105.4
Maharashtra,Nandurbar,Akkalkua,2022,2022-09-16,65.9
Maharashtra,Jalgaon,Chalisgaon,2022,2022-09-20,83
Maharashtra,Jalgaon,Bhadgaon,2022,2022-09-19,73.3
Maharashtra,Jalgaon,Bhadgaon,2022,2022-09-20,74.2
Maharashtra,Ahilyanagar,Akola,2022,2022-09-01,87.5
Maharashtra,Ahilyanagar,Akola,2022,2022-10-18,66.4
Maharashtra,Ahilyanagar,Kopargaon,2022,2022-10-20,79.1
Maharashtra,Ahilyanagar,Shrirampur,2022,2022-09-01,81.8
Maharashtra,Ahilyanagar,Rahata,2022,2022-09-01,78.8
Maharashtra,Ahilyanagar,Rahata,2022,2022-10-20,67.9
Maharashtra,Pune,Pune city,2022,2022-10-15,78.3
Maharashtra,Pune,Pune city,2022,2022-10-18,107
Maharashtra,Pune,Mulshi paud,2022,2022-07-12,88.6
Maharashtra,Pune,Mulshi paud,2022,2022-07-13,69.3
Maharashtra,Pune,Mulshi paud,2022,2022-07-14,69.3
Maharashtra,Pune,Mulshi paud,2022,2022-08-10,65.5
Maharashtra,Pune,Mulshi paud,2022,2022-08-11,67.6
Maharashtra,Pune,Bhor,2022,2022-07-12,74.3
Maharashtra,Pune,Bhor,2022,2022-07-14,69.2
Maharashtra,Pune,Maval wadgaon,2022,2022-07-06,78.7
Maharashtra,Pune,Maval wadgaon,2022,2022-07-09,68.7
Maharashtra,Pune,Maval wadgaon,2022,2022-07-10,77.5
Maharashtra,Pune,Maval wadgaon,2022,2022-07-11,82.5
Maharashtra,Pune,Maval wadgaon,2022,2022-07-12,114.6
Maharashtra,Pune,Maval wadgaon,2022,2022-07-13,89
Maharashtra,Pune,Maval wadgaon,2022,2022-07-14,85.3
Maharashtra,Pune,Maval wadgaon,2022,2022-07-15,82.6
Maharashtra,Pune,Maval wadgaon,2022,2022-08-10,89.6
Maharashtra,Pune,Maval wadgaon,2022,2022-08-11,103.8
Maharashtra,Pune,Maval wadgaon,2022,2022-08-12,68.4
Maharashtra,Pune,Maval wadgaon,2022,2022-09-08,71.8
Maharashtra,Pune,Velhe,2022,2022-07-05,80.4
Maharashtra,Pune,Velhe,2022,2022-07-06,74.8
Maharashtra,Pune,Velhe,2022,2022-07-07,88.8
Maharashtra,Pune,Velhe,2022,2022-07-09,93.7
Maharashtra,Pune,Velhe,2022,2022-07-10,73.7
Maharashtra,Pune,Velhe,2022,2022-07-11,88.8
Maharashtra,Pune,Velhe,2022,2022-07-12,125.8
Maharashtra,Pune,Velhe,2022,2022-07-13,107.2
Maharashtra,Pune,Velhe,2022,2022-07-14,115.6
Maharashtra,Pune,Velhe,2022,2022-08-08,70.9
Maharashtra,Pune,Velhe,2022,2022-08-09,93.5
Maharashtra,Pune,Velhe,2022,2022-08-10,115.7
Maharashtra,Pune,Velhe,2022,2022-08-11,108.5
Maharashtra,Pune,Velhe,2022,2022-08-12,79.8
Maharashtra,Pune,Junnar,2022,2022-09-08,79.2
Maharashtra,Pune,Khed Rajgurunagar,2022,2022-09-08,67.2
Maharashtra,Pune,Ambegaon ghodegaon,2022,2022-10-18,70.3
Maharashtra,Pune,Shirur ghodnandi,2022,2022-10-18,86.8
Maharashtra,Pune,Baramati,2022,2022-10-18,67.4
Maharashtra,Solapur,Karmala,2022,2022-09-08,67.9
Maharashtra,Solapur,Karmala,2022,2022-10-07,70.3
Maharashtra,Satara,Javli medha,2022,2022-07-14,71.1
Maharashtra,Satara,Javli medha,2022,2022-08-10,81.4
Maharashtra,Satara,Javli medha,2022,2022-08-11,65.2
Maharashtra,Satara,Patan,2022,2022-07-11,67.8
Maharashtra,Satara,Patan,2022,2022-07-12,67.2
Maharashtra,Satara,Khandala,2022,2022-09-07,70.5
Maharashtra,Satara,Khandala,2022,2022-10-18,67.2
Maharashtra,Satara,Mahableshwar,2022,2022-07-05,88.3
Maharashtra,Satara,Mahableshwar,2022,2022-07-06,126.6
Maharashtra,Satara,Mahableshwar,2022,2022-07-07,97.2
Maharashtra,Satara,Mahableshwar,2022,2022-07-08,67.1
Maharashtra,Satara,Mahableshwar,2022,2022-07-09,89.9
Maharashtra,Satara,Mahableshwar,2022,2022-07-10,111.8
Maharashtra,Satara,Mahableshwar,2022,2022-07-11,82.6
Maharashtra,Satara,Mahableshwar,2022,2022-07-12,155
Maharashtra,Satara,Mahableshwar,2022,2022-07-13,96.2
Maharashtra,Satara,Mahableshwar,2022,2022-07-14,170.9
Maharashtra,Satara,Mahableshwar,2022,2022-07-15,74.6
Maharashtra,Satara,Mahableshwar,2022,2022-07-16,109.8
Maharashtra,Satara,Mahableshwar,2022,2022-07-17,68.7
Maharashtra,Satara,Mahableshwar,2022,2022-08-08,82.8
Maharashtra,Satara,Mahableshwar,2022,2022-08-09,145.4
Maharashtra,Satara,Mahableshwar,2022,2022-08-10,154.2
Maharashtra,Satara,Mahableshwar,2022,2022-08-11,126.5
Maharashtra,Satara,Mahableshwar,2022,2022-08-12,118.7
Maharashtra,Satara,Mahableshwar,2022,2022-08-13,104
Maharashtra,Satara,Mahableshwar,2022,2022-09-14,72.7
Maharashtra,Sangli,Miraj,2022,2022-05-20,70.3
Maharashtra,Sangli,Jath,2022,2022-05-20,97.9
Maharashtra,Sangli,Shirala,2022,2022-08-09,70.3
Maharashtra,Sangli,Kavthemahankal,2022,2022-05-20,86.9
Maharashtra,Kolhapur,Shirol,2022,2022-05-20,73
Maharashtra,Kolhapur,Shirol,2022,2022-10-22,78.8
Maharashtra,Kolhapur,Panhala,2022,2022-08-08,72.7
Maharashtra,Kolhapur,Panhala,2022,2022-08-09,86
Maharashtra,Kolhapur,Shauwadi,2022,2022-07-05,93.7
Maharashtra,Kolhapur,Shauwadi,2022,2022-07-10,78.8
Maharashtra,Kolhapur,Shauwadi,2022,2022-07-12,87
Maharashtra,Kolhapur,Shauwadi,2022,2022-08-08,88.3
Maharashtra,Kolhapur,Shauwadi,2022,2022-08-09,109.2
Maharashtra,Kolhapur,Radhanagari,2022,2022-07-05,87
Maharashtra,Kolhapur,Radhanagari,2022,2022-07-12,68
Maharashtra,Kolhapur,Radhanagari,2022,2022-07-13,70.1
Maharashtra,Kolhapur,Radhanagari,2022,2022-08-08,65.5
Maharashtra,Kolhapur,Radhanagari,2022,2022-08-09,104.5
Maharashtra,Kolhapur,Radhanagari,2022,2022-08-12,80.8
Maharashtra,Kolhapur,Bavda,2022,2022-06-26,70.5
Maharashtra,Kolhapur,Bavda,2022,2022-07-05,190.8
Maharashtra,Kolhapur,Bavda,2022,2022-07-06,134.9
Maharashtra,Kolhapur,Bavda,2022,2022-07-07,80.6
Maharashtra,Kolhapur,Bavda,2022,2022-07-08,86.8
Maharashtra,Kolhapur,Bavda,2022,2022-07-09,68.1
Maharashtra,Kolhapur,Bavda,2022,2022-07-10,102.8
Maharashtra,Kolhapur,Bavda,2022,2022-07-11,91.1
Maharashtra,Kolhapur,Bavda,2022,2022-07-12,111.9
Maharashtra,Kolhapur,Bavda,2022,2022-07-13,97.7
Maharashtra,Kolhapur,Bavda,2022,2022-07-14,77.7
Maharashtra,Kolhapur,Bavda,2022,2022-07-15,77.1
Maharashtra,Kolhapur,Bavda,2022,2022-07-16,81.4
Maharashtra,Kolhapur,Bavda,2022,2022-07-17,97.4
Maharashtra,Kolhapur,Bavda,2022,2022-08-07,95.7
Maharashtra,Kolhapur,Bavda,2022,2022-08-08,143.9
Maharashtra,Kolhapur,Bavda,2022,2022-08-09,150.3
Maharashtra,Kolhapur,Bavda,2022,2022-08-10,96.9
Maharashtra,Kolhapur,Bavda,2022,2022-08-12,70.1
Maharashtra,Kolhapur,Bavda,2022,2022-09-11,106.1
Maharashtra,Kolhapur,Bavda,2022,2022-09-12,81.9
Maharashtra,Kolhapur,Bavda,2022,2022-09-13,94.7
Maharashtra,Kolhapur,Bavda,2022,2022-10-07,70.6
Maharashtra,Kolhapur,Bavda,2022,2022-10-12,66.7
Maharashtra,Kolhapur,Gadhinglaj,2022,2022-05-20,70.7
Maharashtra,Kolhapur,Bhudargad,2022,2022-07-06,80.5
Maharashtra,Kolhapur,Bhudargad,2022,2022-08-08,88.1
Maharashtra,Kolhapur,Bhudargad,2022,2022-09-11,87
Maharashtra,Kolhapur,Ajara,2022,2022-08-08,90.1
Maharashtra,Kolhapur,Ajara,2022,2022-08-11,71
Maharashtra,Kolhapur,Ajara,2022,2022-08-12,74.2
Maharashtra,Kolhapur,Ajara,2022,2022-09-11,97
Maharashtra,Kolhapur,Chandgad,2022,2022-05-20,67.5
Maharashtra,Kolhapur,Chandgad,2022,2022-07-10,76.4
Maharashtra,Kolhapur,Chandgad,2022,2022-07-12,65.6
